AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prdb01_20161113_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
DISKBSIZE,T0031,5.1,0.0,6.4,7.4,1.9,34.7,1.9,3.8,3.9,6.8,0.3,9.5,4.0,6.5,3.7,6.9,7.6,9.7,0.2,8.0,4.1,7.6,4.2,7.4,2.9,7.0,0.0,8.0,4.4,7.2,4.2,6.6,3.3,8.0,128.0,128.0,128.0,128.0,3.8,7.6,0.2,8.0,4.2,7.5,3.9,7.1,1.9,127.4,4.0,7.7,0.7,8.2,3.6,8.0,3.3,6.4,5.7,7.3,5.0,8.8,1.1,8.0,9.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,127.9,128.0,1.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9,128.0,127.9,128.0,127.9,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,127.9,128.0,128.0,0.0,4.4,4.1,4.2,4.3,4.0,4.0,0.0,22.5,2.8,0.0,4.3,4.7,4.7,7.6,4.3,4.4,4.3,4.7,4.6,5.7,7.6,9.5,4.3,4.3,4.2,4.0,4.1,5.0,128.0
ZZZZ,T0032,02:35:03,13-NOV-2016
CPU001,T0032,42.4,34.0,15.2,8.4
CPU002,T0032,37.9,22.7,15.7,23.7
CPU003,T0032,34.5,18.8,15.2,31.6
CPU004,T0032,32.2,16.4,12.5,38.9
CPU005,T0032,36.0,13.3,9.7,41.1
CPU006,T0032,28.7,13.1,8.9,49.2
CPU007,T0032,27.1,12.2,7.2,53.5
CPU008,T0032,25.2,11.6,6.6,56.6
CPU009,T0032,23.8,10.3,5.4,60.5
CPU010,T0032,22.2,9.7,4.7,63.4
CPU011,T0032,20.9,9.3,4.2,65.7
CPU012,T0032,19.9,8.2,3.4,68.5
CPU013,T0032,18.5,7.5,3.2,70.7
CPU014,T0032,17.3,7.1,2.7,73.0
CPU015,T0032,16.5,6.4,2.2,74.9
CPU016,T0032,15.3,6.1,2.0,76.6
CPU017,T0032,14.8,5.6,2.0,77.6
CPU018,T0032,13.8,5.2,1.6,79.3
CPU019,T0032,12.9,4.7,1.4,81.0
CPU020,T0032,12.2,4.7,1.4,81.7
CPU021,T0032,11.1,4.1,1.2,83.7
CPU022,T0032,9.4,3.5,0.8,86.3
CPU023,T0032,7.4,2.7,0.6,89.4
CPU024,T0032,5.4,1.9,0.4,92.2
CPU025,T0032,3.9,1.5,0.4,94.2
CPU026,T0032,3.0,1.1,0.2,95.7
CPU027,T0032,1.8,0.6,0.2,97.3
CPU028,T0032,1.1,0.4,0.1,98.4
CPU_ALL,T0032,18.1,8.4,4.5,69.1,,28
MEM,T0032,204695.2,-0.0,-0.0,16384.0,95400.0,-0.0,-0.0,16384.0,-0.0,95867.3,86003.6,-1.0,203.1,0.0,12153.0
VM,T0032,116,0,0,1884707,18661707,-1,60620489,315202,0,0,71170324,972,0,60726165,0,0,0,0,0,0,0,324,0,72236875,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0032,6,2,28464.6,-1.0,-1.0,-1.0,24.2,-1.0,-1.0,-1.0
NET,T0032,3.8,6.8,732.6,374.8,3.8,389.7,1233.9,14107.2,
NETPACKET,T0032,18.5,132.2,5414.3,2309.5,18.5,199.8,3560.1,2103.6,
JFSFILE,T0032,72.3,26.6,16.9,40.6,26.3,11.2,5.2,67.5,79.6,7.9,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,86.8,68.2
DISKBUSY,T0032,0.1,0.0,0.1,0.0,5.3,0.6,14.3,10.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.0,5.8,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,20.3,20.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.2,0.1,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,19.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.8,100.0
DISKREAD,T0032,0.0,0.0,0.0,0.0,254.7,254.7,358.0,358.0,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,2.9,2.9,0.1,0.1,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.8,0.8,0.2,0.2,0.0,0.0,16836.5,16836.5,0.3,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,6.9,6.9,0.1,0.1,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73184.1,73184.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51776.3,51776.3,59636.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.7,358.0,0.0,0.1,0.2,0.3,2.9,0.4,0.4,0.4,0.6,1.2,0.3,1.7,4.0,0.4,0.4,0.1,0.1,0.3,7.0,201433.3
DISKWRITE,T0032,25.3,0.0,23.7,1.6,152.8,152.8,384.4,384.4,0.9,0.9,0.6,0.6,0.7,0.7,0.9,0.9,1.2,1.2,0.8,0.8,3.7,3.7,2.0,2.0,1.3,1.3,3.0,3.0,1.7,1.7,1.8,1.8,1.1,1.1,0.0,0.0,0.0,0.0,1.5,1.5,0.7,0.7,2.3,2.3,0.9,0.9,354.9,354.9,7.0,7.0,10.1,10.1,31.1,31.1,0.6,0.6,0.3,0.3,57.9,57.9,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,2.1,4.4,2.7,0.9,0.8,0.0,152.9,739.3,0.0,1.1,0.7,1.2,1.3,4.2,2.2,3.8,1.8,2.2,0.3,0.9,1.9,2.0,2.5,1.0,7.2,40.0,58.9,0.3
DISKXFER,T0032,3.1,0.0,2.5,0.2,219.2,11.1,407.9,205.6,0.3,0.1,3.3,0.1,0.2,0.1,0.3,0.2,0.6,0.4,3.9,0.1,1.0,0.5,0.6,0.3,0.7,0.2,206.5,0.4,0.5,0.3,0.6,0.4,0.4,0.2,0.0,0.0,131.6,131.5,0.5,0.2,3.6,0.1,0.6,0.4,0.2,0.1,205.1,2.8,1.8,0.9,12.8,1.3,8.7,3.9,0.2,0.1,0.1,0.1,12.8,7.0,0.1,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.8,571.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.6,404.5,466.0,0.0,2.8,0.5,1.0,0.6,0.2,0.2,0.0,16.8,410.9,0.0,0.3,0.2,0.3,0.6,1.1,0.6,1.0,0.5,0.7,0.1,0.4,0.7,0.5,0.7,0.2,1.8,9.8,12.9,1573.9
DISKBSIZE,T0032,8.2,0.0,9.6,6.9,1.9,36.8,1.8,3.6,3.8,7.0,0.2,8.6,4.4,6.4,3.8,6.6,7.3,9.6,0.2,8.0,4.1,7.6,4.2,7.1,2.5,7.0,0.0,8.1,4.3,7.0,4.2,6.5,3.4,8.0,0.0,0.0,128.0,128.0,3.9,7.5,0.2,8.0,4.2,7.3,4.3,7.9,1.7,127.5,4.0,7.7,0.8,8.2,3.6,8.0,3.3,6.6,5.5,7.2,5.1,9.3,1.1,8.0,7.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.5,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,128.0,0.0,5.2,4.1,4.3,4.3,4.0,4.0,0.0,24.2,2.7,0.0,4.2,4.5,4.6,7.3,4.3,4.4,4.2,4.5,4.6,5.5,6.9,8.1,4.3,4.3,4.5,4.0,4.1,5.1,128.0
ZZZZ,T0033,02:40:03,13-NOV-2016
CPU001,T0033,42.7,32.4,16.9,8.0
CPU002,T0033,42.8,20.6,14.2,22.4
CPU003,T0033,34.8,18.4,14.6,32.2
CPU004,T0033,32.8,15.8,12.1,39.3
CPU005,T0033,31.1,14.1,10.0,44.9
CPU006,T0033,29.2,13.2,7.9,49.7
CPU007,T0033,27.7,12.1,6.8,53.4
CPU008,T0033,25.8,11.0,5.7,57.5
CPU009,T0033,24.3,10.1,4.9,60.6
CPU010,T0033,22.8,9.5,4.4,63.3
CPU011,T0033,21.6,8.7,3.9,65.8
CPU012,T0033,20.2,8.0,3.3,68.6
CPU013,T0033,25.1,6.9,2.7,65.4
CPU014,T0033,18.1,7.0,2.6,72.3
CPU015,T0033,17.2,6.6,2.3,73.8
CPU016,T0033,16.2,5.9,1.9,76.0
CPU017,T0033,15.3,5.8,1.7,77.2
CPU018,T0033,14.6,5.1,1.4,78.9
CPU019,T0033,13.7,4.9,1.6,79.7
CPU020,T0033,12.6,4.5,1.3,81.6
CPU021,T0033,11.6,4.1,1.0,83.4
CPU022,T0033,9.7,3.5,0.9,85.9
CPU023,T0033,7.6,2.7,0.6,89.0
CPU024,T0033,5.7,2.0,0.4,91.9
CPU025,T0033,3.9,1.4,0.3,94.4
CPU026,T0033,2.5,0.9,0.2,96.3
CPU027,T0033,2.0,0.7,0.3,97.0
CPU028,T0033,2.1,0.7,0.1,97.0
CPU_ALL,T0033,18.7,8.2,4.3,68.8,,28
MEM,T0033,204695.2,-0.0,-0.0,16384.0,91622.0,-0.0,-0.0,16384.0,-0.0,99831.3,85924.9,-1.0,207.1,0.0,16119.9
VM,T0033,83,0,0,1847726,18656790,-1,60520604,299833,0,0,71257377,912,0,60627152,0,0,0,0,0,0,0,333,0,72223520,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0033,7,3,27411.8,-1.0,-1.0,-1.0,33.9,-1.0,-1.0,-1.0
NET,T0033,3.1,5.7,607.9,391.0,3.1,306.8,1028.6,15480.2,
NETPACKET,T0033,17.2,108.9,4915.6,2424.7,17.2,159.8,3113.5,2265.2,
JFSFILE,T0033,72.4,26.6,16.9,40.6,26.4,11.2,5.2,67.5,79.6,8.0,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,86.8,68.2
DISKBUSY,T0033,0.1,0.0,0.1,0.0,3.9,0.5,10.8,7.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,4.6,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.7,0.1,0.1,0.0,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,93.7,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,14.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.9,99.9
DISKREAD,T0033,0.0,0.0,0.0,0.0,67.3,67.3,352.5,352.5,0.1,0.1,0.4,0.4,0.2,0.2,0.1,0.1,4.3,4.3,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.4,0.4,0.1,0.1,0.0,0.0,0.2,0.2,1.0,1.0,0.4,0.4,0.2,0.2,0.5,0.5,8.8,8.8,0.1,0.1,7.9,7.9,0.0,0.0,0.0,0.0,61784.4,61784.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11726.4,11726.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55562.8,55562.8,72207.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,352.5,0.0,0.2,0.2,0.4,4.3,0.6,0.7,0.8,1.1,1.6,0.5,2.4,5.9,0.4,0.4,0.1,0.2,1.3,8.9,201281.7
DISKWRITE,T0033,26.9,0.0,25.2,1.7,173.2,173.2,307.7,307.7,0.6,0.6,0.5,0.5,0.9,0.9,0.6,0.6,1.4,1.4,0.8,0.8,3.0,3.0,1.9,1.9,1.4,1.4,1.9,1.9,1.6,1.6,1.6,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,0.9,0.9,2.5,2.5,0.9,0.9,349.9,349.9,6.9,6.9,10.2,10.2,31.2,31.2,0.6,0.6,0.5,0.5,67.1,67.1,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,2.1,5.7,2.5,1.3,0.4,0.0,173.3,657.6,0.0,0.8,0.9,0.9,1.6,3.4,2.1,2.9,1.9,1.8,0.5,0.9,2.1,2.1,2.7,1.0,7.1,40.4,67.9,0.4
DISKXFER,T0033,3.3,0.0,2.7,0.2,177.4,9.5,325.4,164.3,0.2,0.1,3.7,0.1,0.2,0.2,0.2,0.1,0.8,0.6,4.3,0.1,0.9,0.5,0.6,0.4,0.6,0.3,165.6,0.4,0.6,0.4,0.6,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.5,0.3,4.2,0.1,0.7,0.4,0.3,0.1,163.8,2.7,1.8,0.9,14.1,1.4,8.9,4.0,0.3,0.1,0.2,0.1,15.6,8.6,0.1,0.0,1.0,0.7,0.0,0.0,0.0,0.0,482.8,482.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.1,434.1,564.2,0.0,2.7,0.5,1.3,0.6,0.3,0.1,0.0,15.8,328.4,0.0,0.2,0.3,0.3,0.8,0.9,0.6,0.8,0.6,0.7,0.2,0.4,0.9,0.6,0.7,0.3,1.8,10.1,15.7,1572.7
DISKBSIZE,T0033,8.1,0.0,9.4,7.4,1.4,25.2,2.0,4.0,3.9,7.0,0.2,8.8,4.2,6.7,3.7,6.8,7.6,9.7,0.2,8.2,4.1,7.3,4.4,7.2,3.3,7.2,0.0,8.1,4.7,7.3,4.1,6.1,3.3,8.0,0.0,0.0,0.0,0.0,3.8,7.4,0.2,8.0,4.2,7.6,4.0,7.1,2.1,127.4,4.0,7.7,0.8,8.2,3.6,8.0,3.1,6.4,5.3,7.0,4.9,8.8,1.0,8.0,8.8,12.6,0.0,0.0,0.0,0.0,128.0,128.0,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,128.0,0.0,5.5,4.1,4.2,4.3,4.0,4.0,0.0,15.3,3.1,0.0,4.4,4.4,5.0,7.6,4.3,4.6,4.5,4.9,4.7,5.4,7.4,9.1,4.3,4.4,4.2,4.1,4.1,4.9,128.0
ZZZZ,T0034,02:45:03,13-NOV-2016
CPU001,T0034,44.4,33.9,13.7,8.0
CPU002,T0034,38.9,23.6,14.1,23.5
CPU003,T0034,36.0,19.5,13.8,30.7
CPU004,T0034,33.8,17.3,11.9,37.0
CPU005,T0034,32.1,15.5,10.3,42.1
CPU006,T0034,30.2,14.0,8.4,47.4
CPU007,T0034,28.3,13.0,7.5,51.2
CPU008,T0034,26.6,11.8,6.5,55.1
CPU009,T0034,24.9,10.9,5.5,58.7
CPU010,T0034,23.2,10.4,5.0,61.3
CPU011,T0034,22.1,9.5,4.4,64.0
CPU012,T0034,20.8,8.9,3.5,66.8
CPU013,T0034,19.2,8.2,3.3,69.4
CPU014,T0034,18.1,7.4,3.3,71.2
CPU015,T0034,17.1,7.1,2.7,73.0
CPU016,T0034,16.2,6.7,2.3,74.7
CPU017,T0034,15.2,5.9,2.1,76.8
CPU018,T0034,14.5,5.5,1.6,78.4
CPU019,T0034,13.6,5.4,1.4,79.7
CPU020,T0034,12.4,4.8,1.6,81.3
CPU021,T0034,11.6,4.3,1.2,82.9
CPU022,T0034,9.8,3.7,0.9,85.6
CPU023,T0034,8.0,2.8,0.6,88.5
CPU024,T0034,6.2,2.2,0.4,91.2
CPU025,T0034,4.3,1.6,0.3,93.8
CPU026,T0034,3.0,1.2,0.2,95.6
CPU027,T0034,10.2,0.6,0.2,89.0
CPU028,T0034,1.7,0.7,0.1,97.5
CPU_ALL,T0034,19.0,8.9,4.4,67.7,,28
MEM,T0034,204695.2,-0.0,-0.0,16384.0,95174.5,-0.0,-0.0,16384.0,-0.0,95945.4,85971.8,-1.0,210.8,0.0,12236.5
VM,T0034,170,0,0,1907081,18662686,-1,66842582,306675,0,0,80146729,838,0,65099076,0,0,0,0,0,0,0,286,0,79237583,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0034,5,2,30239.0,-1.0,-1.0,-1.0,23.6,-1.0,-1.0,-1.0
NET,T0034,3.5,6.6,758.3,396.7,3.5,397.8,1269.6,16819.9,
NETPACKET,T0034,17.8,129.4,5575.1,2500.7,17.8,202.4,3669.3,2288.4,
JFSFILE,T0034,72.4,26.6,16.9,40.6,26.4,11.2,5.2,67.5,79.6,8.0,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,86.8,68.2
DISKBUSY,T0034,0.1,0.0,0.1,0.0,5.9,0.7,14.8,10.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.3,0.2,0.2,0.1,0.1,6.2,0.3,0.2,0.2,0.1,0.1,0.1,0.1,35.4,35.4,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.2,5.3,0.1,0.1,0.1,0.7,0.4,0.2,0.2,0.0,0.0,0.0,0.0,1.5,1.4,0.0,0.0,0.1,0.1,0.0,0.0,49.8,49.8,45.7,45.7,20.7,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,74.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.2,19.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.2,0.4,0.0,0.0,0.1,0.3,0.2,0.2,0.1,0.4,1.7,100.0
DISKREAD,T0034,0.0,0.0,0.0,0.0,199.1,199.1,358.5,358.5,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,2.9,2.9,1.0,1.0,2.7,2.7,2.4,2.4,1.1,1.1,3.4,3.4,2.6,2.6,1.8,1.8,1.0,1.0,31996.0,31996.0,0.0,0.0,3.9,3.9,1.1,1.1,1.3,1.3,1.8,1.8,0.0,0.0,0.9,0.9,4.6,4.6,1.2,1.2,0.2,0.2,0.3,0.3,13.9,13.9,0.1,0.1,6.0,6.0,0.0,0.0,37686.2,37686.2,34320.3,34320.3,17110.9,17110.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34098.8,34098.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8487.2,8487.2,58495.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.1,358.5,0.0,0.1,0.1,0.3,2.9,3.4,2.7,1.4,3.4,4.0,0.3,1.7,5.6,4.2,1.8,2.0,1.0,3.2,16.3,222195.2
DISKWRITE,T0034,23.7,0.0,22.4,1.3,139.5,139.5,391.8,391.8,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.9,0.9,0.5,0.5,2.1,2.1,1.1,1.1,0.9,0.9,2.2,2.2,1.1,1.1,0.9,0.9,0.6,0.6,0.0,0.0,0.0,0.0,1.5,1.5,0.8,0.8,2.2,2.2,1.0,1.0,355.6,355.6,6.8,6.8,5.4,5.4,30.6,30.6,0.4,0.4,0.3,0.3,49.0,49.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2.3,4.5,2.4,1.0,0.3,0.0,139.5,747.3,0.0,0.7,0.7,0.7,1.1,2.4,1.2,2.9,1.3,1.0,0.3,0.7,1.3,1.9,2.4,1.2,7.0,35.4,49.4,0.4
DISKXFER,T0034,3.0,0.0,2.5,0.2,221.6,10.7,414.0,208.7,0.2,0.1,3.0,0.1,0.2,0.1,0.2,0.1,0.5,0.4,3.4,0.2,1.0,0.8,0.6,0.5,0.6,0.3,209.4,0.7,0.6,0.5,0.6,0.5,0.3,0.2,250.0,250.0,0.0,0.0,0.9,0.7,3.6,0.2,0.7,0.5,0.5,0.4,208.2,2.8,1.8,1.0,11.2,1.2,8.3,4.0,0.2,0.1,0.1,0.1,11.7,6.9,0.1,0.0,0.8,0.6,0.0,0.0,294.5,294.4,268.2,268.1,133.8,133.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,266.5,266.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,66.3,457.1,0.0,2.6,0.5,1.0,0.6,0.2,0.1,0.0,16.2,417.1,0.0,0.2,0.2,0.2,0.5,1.1,0.7,0.9,0.8,0.9,0.1,0.3,0.8,1.0,0.8,0.5,1.9,9.1,12.1,1736.1
DISKBSIZE,T0034,7.8,0.0,9.1,6.8,1.5,31.6,1.8,3.6,3.8,7.0,0.2,8.6,4.0,6.4,3.8,6.5,7.7,9.8,0.5,8.0,4.8,6.4,5.4,6.5,3.1,6.5,0.0,8.0,5.8,7.1,4.1,4.8,4.9,8.0,128.0,128.0,0.0,0.0,5.9,7.8,0.5,8.0,4.7,7.6,5.8,7.8,1.7,127.4,4.2,7.8,0.9,8.1,3.8,8.0,3.1,6.4,5.5,7.2,5.4,9.1,1.6,8.0,8.8,11.7,0.0,0.0,128.0,128.0,128.0,128.0,127.9,127.9,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9,128.0,128.0,0.0,5.1,4.1,4.3,4.3,4.0,4.0,0.0,20.9,2.7,0.0,4.3,4.3,4.9,7.7,5.2,5.6,4.7,6.1,5.4,5.5,7.2,8.9,6.1,5.1,6.0,4.3,4.2,5.4,128.0
ZZZZ,T0035,02:50:03,13-NOV-2016
CPU001,T0035,40.2,36.0,16.0,7.8
CPU002,T0035,41.3,22.2,14.5,22.1
CPU003,T0035,32.9,20.4,15.1,31.6
CPU004,T0035,31.0,17.5,12.2,39.4
CPU005,T0035,29.2,15.7,10.2,44.9
CPU006,T0035,27.4,14.3,8.4,49.8
CPU007,T0035,25.7,13.4,6.9,54.1
CPU008,T0035,24.2,12.4,5.9,57.5
CPU009,T0035,22.3,11.3,5.1,61.3
CPU010,T0035,20.9,10.6,4.3,64.1
CPU011,T0035,19.4,9.6,4.0,67.0
CPU012,T0035,18.3,9.0,3.5,69.3
CPU013,T0035,17.0,8.0,2.8,72.2
CPU014,T0035,15.7,7.6,2.6,74.1
CPU015,T0035,14.9,7.0,2.2,75.8
CPU016,T0035,13.8,6.5,2.2,77.5
CPU017,T0035,20.0,5.5,1.5,73.0
CPU018,T0035,12.5,5.5,1.6,80.4
CPU019,T0035,12.0,5.2,1.3,81.6
CPU020,T0035,10.7,4.6,1.1,83.6
CPU021,T0035,9.9,4.3,1.0,84.8
CPU022,T0035,7.8,3.5,0.6,88.0
CPU023,T0035,6.0,2.5,0.5,91.0
CPU024,T0035,4.2,1.8,0.4,93.6
CPU025,T0035,2.9,1.2,0.2,95.6
CPU026,T0035,2.0,0.9,0.2,96.9
CPU027,T0035,1.2,0.5,0.1,98.2
CPU028,T0035,0.9,0.4,0.1,98.6
CPU_ALL,T0035,16.9,8.9,4.3,69.9,,28
MEM,T0035,204695.2,-0.0,-0.0,16384.0,90483.9,-0.0,-0.0,16384.0,-0.0,100485.5,86021.8,-1.0,220.4,0.0,16784.8
VM,T0035,102,0,0,1928989,18664080,-1,69657912,303931,0,0,80992246,993,0,67852341,0,0,0,0,0,0,0,284,0,82193351,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0035,9,2,29357.4,-1.0,-1.0,-1.0,33.0,-1.0,-1.0,-1.0
NET,T0035,3.9,6.1,617.1,347.9,3.9,315.3,1052.8,15318.2,
NETPACKET,T0035,18.7,116.5,4982.5,2249.1,18.7,163.0,3158.2,2042.9,
JFSFILE,T0035,72.4,26.6,16.9,40.6,26.4,11.2,5.2,67.5,79.6,8.1,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,86.8,68.2
